Nazwa_Obrazu,ID_Komorki,Pole_Powierzchni_px,Srodek_X,Srodek_Y,Kolowatosc_0_1,Srednica_Ekwiwalentna_px
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,28,1114,81.21,203.0,0.884,37.66
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,29,857,255.32,390.22,0.9526,33.03
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,30,753,478.26,60.9,0.9185,30.96
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,31,967,440.69,420.21,0.7128,35.09
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,32,885,444.91,57.9,0.9218,33.57
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,33,1707,264.49,451.72,0.8044,46.62
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,34,989,489.79,261.29,0.9317,35.49
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,35,739,658.81,80.61,0.9519,30.67
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,36,568,534.08,62.42,0.948,26.89
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,37,856,395.9,303.23,0.9559,33.01
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,38,326,254.52,7.28,0.8612,20.37
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,39,801,103.0,405.25,0.8671,31.94
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,40,634,521.81,9.84,0.8347,28.41
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,41,831,319.47,265.96,0.9178,32.53
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,42,911,432.17,504.08,0.841,34.06
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,43,882,557.08,116.99,0.9285,33.51
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,44,1031,464.26,313.17,0.8304,36.23
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,45,981,156.5,249.07,0.9336,35.34
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,46,906,192.58,404.01,0.9255,33.96
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,47,803,646.39,155.05,0.9358,31.98
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,48,603,342.78,486.99,0.9616,27.71
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,49,680,162.57,506.38,0.8597,29.42
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,50,1208,17.27,165.63,0.7458,39.22
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,51,1216,67.73,30.38,0.9294,39.35
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,52,745,12.33,496.9,0.907,30.8
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,53,682,601.27,103.7,0.7911,29.47
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,54,548,603.79,56.54,0.9583,26.41
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,55,814,149.8,441.81,0.8949,32.19
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,56,239,498.84,514.49,0.7516,17.44
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,57,215,685.37,514.19,0.6996,16.55
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,58,1592,395.83,456.59,0.3838,45.02
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,59,289,5.58,110.2,0.854,19.18
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,60,1373,377.59,389.53,0.58,41.81
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,61,179,4.77,401.41,0.8741,15.1
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,62,631,417.26,379.43,0.7125,28.34
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,63,122,3.31,367.41,0.8397,12.46
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,64,111,213.16,516.83,0.5934,11.89
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,65,64,693.41,16.92,0.6539,9.03
IXMtest_O02_s4_w1814603DA-DD56-44EF-98C5-AFF3B636F986.tif,66,63,569.48,516.95,0.82,8.96
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,1,421,10.89,275.16,0.8158,23.15
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,2,971,662.1,44.05,0.6783,35.16
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,3,631,29.94,46.62,0.7579,28.34
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,4,699,295.42,289.31,0.8916,29.83
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,5,617,17.24,224.72,0.7688,28.03
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,6,481,92.88,231.19,0.8529,24.75
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,7,338,554.05,510.82,0.8375,20.74
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,8,779,182.08,249.1,0.838,31.49
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,9,831,495.02,504.51,0.8866,32.53
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,10,919,252.83,164.44,0.7657,34.21
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,11,563,355.51,410.7,0.8344,26.77
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,12,822,516.23,438.93,0.9078,32.35
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,13,750,262.75,234.29,0.9501,30.9
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,14,1030,326.44,372.2,0.8467,36.21
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,15,640,311.38,311.6,0.7681,28.55
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,16,810,203.2,187.83,0.8604,32.11
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,17,509,79.99,445.59,0.7189,25.46
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,18,743,160.49,158.98,0.89,30.76
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,19,962,114.3,98.55,0.8302,35.0
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,20,762,519.83,270.19,0.8043,31.15
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,21,942,553.58,51.83,0.8874,34.63
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,22,711,215.7,468.92,0.7532,30.09
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,23,686,499.28,185.43,0.9271,29.55
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,24,726,180.52,379.22,0.8461,30.4
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,25,886,672.73,416.01,0.7646,33.59
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,26,781,502.67,26.9,0.8941,31.53
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,27,806,17.84,350.29,0.8561,32.03
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,28,824,133.54,457.22,0.9018,32.39
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,29,858,62.96,348.28,0.923,33.05
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,30,791,296.92,98.4,0.7042,31.74
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,31,877,424.0,110.17,0.8697,33.42
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,32,761,413.56,433.93,0.966,31.13
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,33,859,271.79,72.98,0.78,33.07
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,34,570,340.82,191.66,0.8367,26.94
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,35,716,77.09,135.66,0.9133,30.19
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,36,974,344.55,27.18,0.9137,35.22
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,37,720,451.65,354.44,0.8724,30.28
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,38,731,627.39,195.64,0.8715,30.51
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,39,856,433.12,211.74,0.8181,33.01
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,40,656,609.04,334.75,0.7339,28.9
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,41,680,666.62,187.2,0.8572,29.42
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,42,984,486.14,94.99,0.8458,35.4
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,43,642,606.45,446.27,0.8369,28.59
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,44,879,596.58,144.98,0.9075,33.45
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,45,347,689.54,212.03,0.7589,21.02
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,46,657,611.61,481.11,0.8772,28.92
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,47,924,356.88,82.14,0.8793,34.3
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,48,886,493.52,58.3,0.9051,33.59
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,49,673,82.7,381.34,0.9254,29.27
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,50,1108,20.99,435.38,0.6198,37.56
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,51,698,394.08,203.35,0.8514,29.81
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,52,842,465.22,303.58,0.8299,32.74
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,53,789,536.88,358.02,0.9152,31.7
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,54,1236,664.06,283.46,0.8021,39.67
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,55,571,50.98,473.45,0.9403,26.96
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,56,602,592.14,386.56,0.6855,27.69
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,57,918,304.13,14.09,0.6198,34.19
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,58,865,534.92,147.98,0.849,33.19
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,59,618,409.23,324.72,0.8113,28.05
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,60,865,449.17,24.99,0.893,33.19
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,61,1128,581.5,221.36,0.8594,37.9
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,62,682,505.0,344.67,0.9106,29.47
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,63,766,597.15,292.25,0.6691,31.23
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,64,1832,359.82,150.86,0.4186,48.3
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,65,758,569.31,290.33,0.8102,31.07
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,66,795,235.3,319.04,0.8057,31.82
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,67,586,283.14,352.1,0.8217,27.32
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,68,721,634.45,385.11,0.7897,30.3
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,69,708,560.43,89.13,0.8678,30.02
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,70,766,646.85,132.59,0.8537,31.23
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,71,472,60.79,280.55,0.9678,24.51
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,72,614,357.67,461.71,0.7209,27.96
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,73,732,476.75,254.93,0.7483,30.53
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,74,535,445.98,274.26,0.8713,26.1
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,75,547,442.94,247.68,0.913,26.39
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,76,181,391.88,514.83,0.8106,15.18
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,77,1520,596.14,59.55,0.5987,43.99
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,78,239,649.93,511.85,0.9066,17.44
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,79,1406,551.37,204.29,0.5251,42.31
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,80,93,86.01,517.31,0.5146,10.88
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,81,221,691.65,150.9,0.5181,16.77
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,82,612,687.75,134.79,0.4402,27.91
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,83,368,684.65,126.2,0.9492,21.65
IXMtest_O04_s2_w19A18B0D8-8E8B-4572-A5C0-5C678F3AD54C.tif,84,688,555.77,187.42,0.9298,29.6
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,1,773,23.66,230.28,0.6893,31.37
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,2,520,477.18,507.42,0.7043,25.73
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,3,414,324.26,507.71,0.7383,22.96
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,4,800,301.77,342.95,0.6972,31.92
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,5,619,284.67,373.2,0.65,28.07
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,6,881,567.74,444.21,0.8434,33.49
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,7,788,633.57,86.27,0.7003,31.68
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,8,1244,167.89,56.48,0.8677,39.8
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,9,611,124.28,509.02,0.7871,27.89
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,10,819,110.17,148.0,0.9045,32.29
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,11,693,18.69,92.09,0.8001,29.7
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,12,787,523.51,462.3,0.7757,31.66
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,13,542,582.65,169.88,0.7484,26.27
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,14,621,552.77,506.31,0.7883,28.12
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,15,687,456.46,28.36,0.8619,29.58
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,16,1121,251.35,84.74,0.9114,37.78
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,17,919,661.95,439.25,0.8657,34.21
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,18,278,4.64,153.05,0.6561,18.81
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,19,979,51.52,163.71,0.8926,35.31
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,20,1519,99.45,108.53,0.4405,43.98
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,21,1141,330.64,314.81,0.6082,38.12
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,22,991,265.6,435.34,0.8552,35.52
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,23,656,424.7,345.27,0.8911,28.9
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,24,510,689.5,155.12,0.6184,25.48
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,25,669,347.83,247.02,0.7043,29.19
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,26,827,555.22,10.66,0.4439,32.45
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,27,1434,609.76,36.06,0.5129,42.73
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,28,573,454.27,464.16,0.8693,27.01
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,29,960,533.86,87.14,0.8483,34.96
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,30,893,222.47,185.35,0.9162,33.72
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,31,1208,298.64,484.85,0.7604,39.22
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,32,929,295.4,21.11,0.8338,34.39
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,33,798,41.24,56.21,0.8188,31.88
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,34,339,78.59,6.69,0.7415,20.78
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,35,750,455.44,70.11,0.9193,30.9
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,36,870,412.36,392.22,0.8364,33.28
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,37,962,656.3,180.44,0.8452,35.0
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,38,713,135.2,276.27,0.9249,30.13
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,39,806,476.43,333.27,0.9142,32.03
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,40,754,488.92,400.95,0.9395,30.98
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,41,287,680.68,510.94,0.87,19.12
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,42,1005,370.93,453.79,0.8107,35.77
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,43,814,61.83,456.08,0.8367,32.19
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,44,769,284.96,155.05,0.8075,31.29
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,45,545,213.85,275.66,0.8807,26.34
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,46,689,32.29,357.11,0.6716,29.62
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,47,606,554.95,141.3,0.7259,27.78
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,48,996,344.92,387.37,0.9029,35.61
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,49,662,474.88,113.84,0.8503,29.03
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,50,480,359.64,198.8,0.8279,24.72
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,51,786,104.63,71.59,0.8417,31.63
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,52,568,644.56,250.44,0.9179,26.89
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,53,768,100.84,228.62,0.9261,31.27
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,54,1246,293.46,77.51,0.6125,39.83
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,55,453,135.35,440.78,0.8652,24.02
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,56,713,318.51,213.46,0.7824,30.13
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,57,1059,197.11,478.53,0.7035,36.72
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,58,794,173.48,214.57,0.8471,31.8
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,59,866,100.07,332.95,0.9316,33.21
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,60,694,252.5,230.24,0.8164,29.73
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,61,509,273.45,289.94,0.8117,25.46
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,62,749,625.34,119.1,0.7651,30.88
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,63,1483,245.46,362.08,0.5185,43.45
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,64,771,34.38,301.93,0.8257,31.33
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,65,1114,155.44,348.01,0.4782,37.66
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,66,374,117.39,470.09,0.958,21.82
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,67,965,174.38,461.78,0.7933,35.05
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,68,561,301.47,275.72,0.9166,26.73
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,69,492,100.87,384.47,0.9341,25.03
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,70,749,667.47,17.48,0.7871,30.88
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,71,306,23.21,446.52,1.0,19.74
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,72,256,34.44,419.01,0.9711,18.05
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,73,589,127.72,391.12,0.8284,27.38
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,74,117,635.14,515.11,0.9513,12.21
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,75,260,629.62,6.93,0.8859,18.19
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,76,182,471.09,3.9,0.7802,15.22
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,77,180,692.71,32.52,0.3988,15.14
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,78,70,203.43,1.39,0.5432,9.44
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,79,48,1.4,248.23,0.7562,7.82
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,80,95,63.62,90.95,0.9899,11.0
IXMtest_O07_s2_w148B3D2F0-D4D6-4F1A-88D3-F18574F52153.tif,81,112,279.06,57.13,1.0,11.94
IXMtest_O07_s6_w17884A281-85EA-4DD8-9D5A-42427988AE36.tif,1,798,281.91,445.56,0.6697,31.88
IXMtest_O07_s6_w17884A281-85EA-4DD8-9D5A-42427988AE36.tif,2,833,111.84,505.14,0.8009,32.57
IXMtest_O07_s6_w17884A281-85EA-4DD8-9D5A-42427988AE36.tif,3,776,301.06,500.06,0.6758,31.43
IXMtest_O07_s6_w17884A281-85EA-4DD8-9D5A-42427988AE36.tif,4,844,190.17,34.0,0.7871,32.78
IXMtest_O07_s6_w17884A281-85EA-4DD8-9D5A-42427988AE36.tif,5,905,20.13,195.95,0.7528,33.95
